NJIPFGNN	400311450	39	227
HOBDKJSX	400436028	35	294
SXQDPKYZ	400849444	31	296
WQSFYCZF	400868703	39	193
DQAUSVBS	400149078	40	378
EUUJBLRS	400119329	37	173
AHOCPJAW	400525126	30	202
YHLOUNUX	400856696	35	398
PUURMXCS	400207755	33	154
PPCXMJCB	400352920	40	213
RBDFQPFP	400185059	39	322
WZWQOWXQ	400462739	39	209
CFERFULZ	400996043	39	358
ZPQARNMF	400394515	40	257
KIXCIFGA	400060609	34	139
UMZRKFSS	400607780	31	267
FGAIWXZJ	400943896	36	371
POFLQZNF	400403289	30	218
WEUKRJLS	400258284	30	235
FPTIMHTH	400110699	30	337
UCSXSDYP	400553174	38	442
OMWKAWQS	400510717	34	197
YAMFNFEQ	400751638	35	407
XDJHCNMN	400863038	34	240
LLCMFKRS	400509931	32	268
WYLASNEO	400516636	38	178
XNYNAWWY	400869747	37	170
WIDAXNDZ	400715861	32	137
LVZELRUV	400509834	31	229
PBDJBRWB	400538843	40	385
DPSMRFRF	400591985	33	308
UZESAIUH	400848886	36	179
ZWEUNZJP	400567525	39	211
MRICOHGF	400350879	31	186
AZWCWWXM	400499734	39	310
SCGGWEJS	400942388	34	265
EIKWKPSQ	400839718	38	369
DTYDUBEH	400898191	40	255
MQBZEVFG	400598027	35	236
ZCHSINVI	400372542	40	405
YEZBFZWI	400229154	31	331
XARFCVGE	400479370	34	159
DOZESBQQ	400365867	30	311
AWYRXKVD	400900709	32	247
DMUJSMGG	400949274	38	211
RLGYEXLH	400510973	40	344
RGBCLPBB	400735174	31	281
FSZZMPWE	400288493	37	294
DBPALWRE	400545885	35	346
DEVQCMGY	400922318	35	159
PROGZPUK	400284197	33	168
SRLGKXMJ	400261257	37	365
IMHJWNND	400143161	32	291
CGRTQGTQ	400751346	39	414
SZKLXCRZ	400238764	38	326
MEEPUTBM	400045452	37	200
IVZCQHSQ	400495662	36	162
BPMMVJDF	400497004	34	195
UFZCYLSQ	400073549	31	303
OEVYODIK	400943211	38	274
XYBHSLQZ	400472586	30	261
DYGTBAUZ	400627116	31	184
KEYEQQGN	400065894	39	270
VLGSNALL	400275569	33	275
IZOVLOYO	400226878	32	332
RUMGJSPW	400388540	35	147
GOOQUAZA	400637073	32	218
LOIBDMIV	400105126	36	418
ZGGRNRIU	400796803	32	273
YTVSTJAZ	400993206	32	294
SEOPTZMZ	400382125	36	221
GKVSSINO	400140044	32	174
WKDLQYYD	400817806	35	168
GBVMMUFP	400862097	37	405
XMPOKCMV	400016014	33	273
FERLZCVH	400867610	38	277
XZVKSMAM	400862398	34	293
JYBFSMIF	400790474	33	345
CEZYWLFD	400121832	36	296
MQQQUXMF	400774915	36	281
LJKKXQMX	400673529	33	170
XFLHBDDS	400431655	32	359
STQGKLAJ	400946845	36	214
NPYTRFOP	400054601	38	404
IQCONMQJ	400939913	37	163
FMCFVNTA	400536761	33	188
LNWJXDHC	400199075	34	382
RDGZFOUI	400568341	40	322
OSEDIKDM	400433409	37	162
OZFVRJVM	400826591	40	469
NXKHGPDM	400438767	38	412
JXQZXJJR	400882183	40	379
RZFEDWSD	400887395	37	204
AJZHXGRR	400692932	40	224
BAKGLUXC	400217224	39	300
LAKOLJIW	400535509	30	261
EODPOVEY	400059232	39	344
RRMXVUSS	400676334	39	231
ENEFJAJE	400772766	38	225
TVDTKGSO	400386907	38	283
QAMVEQBB	400797275	38	291
ZRUUBKCM	400757754	39	381
EUQHYBFE	400828615	30	268
IWINWKIA	400985345	36	385
RETZYXCY	400942504	37	167
HMYMXWYZ	400758736	37	285
KXBMPVDZ	400346484	30	146
XCJYSWWA	400988752	35	205
VERLYTPZ	400125525	37	414
FNCXDNJP	400122651	30	300
HKNFBYYI	400709096	36	413
SQAXTFCB	400908864	32	279
TXLOXKGB	400803771	40	299
JDJWFJYD	400861972	32	349
ZZSZEIDT	400596442	33	369
OXJPYNLQ	400855159	37	280
PMGWOECO	400136031	37	282
EUMLPETG	400886703	36	361
JFGSUHNZ	400864669	34	146
JUFZTGYA	400113992	32	313
DZJEUOGQ	400557515	38	322
CROMZUUD	400197920	36	315
LANSNCTI	400164772	30	308
PLASSAJQ	400724644	34	325
BHWOCBSC	400497023	38	336
RFEYVYRQ	400598062	30	313
ZKRDZSMA	400510839	30	160
ORSOTTYF	400277841	37	406
HOOYDGKT	400272835	33	286
EXECSHNK	400987878	30	312
TBCBQDDB	400725335	39	162
GJFIDKVU	400221966	37	166
ACPWHFZY	400135729	34	245
DVTOIIXE	400319157	38	261
HAFTNJEE	400441316	40	188
ITLZMKBU	400982579	31	233
NBJFPTMT	400606468	36	244
DXFZSZFK	400928846	37	410
KQLYEQGA	400159784	38	252
CKRIKKYR	400325249	38	356
JDGAZVJW	400477169	40	286
ZLFDRIOT	400395928	36	162
WLBYMYLZ	400374718	32	226
IJVXAVEM	400663872	40	277
ZWZPZGVY	400380061	35	384
JMWRDZQO	400902216	34	209
NMWLEBOG	400936238	35	411
PLTRGVOU	400361573	40	221
GWWAJMSJ	400755436	31	276
MRSNUNSO	400934494	30	267
DUGBCQQZ	400711665	32	299
KXQXLYGM	400496045	34	183
ZLHSZGJL	400755699	37	352
JPPGSGWI	400124944	34	291
THABBOQG	400377478	32	176
ZJEDMVSP	400235118	34	389
FMLKPIRC	400700035	30	280
ALLXAWHS	400098069	34	268
TWMWXGNE	400963586	38	162
NMVVIWGG	400014624	39	195
MSGCWTKX	400976053	33	242
KWVOJSVJ	400615105	36	214
GSXKNKDF	400165013	38	159
LNJCVZAM	400900006	39	185
QQWRIVGQ	400271912	40	439
ICJXQFLC	400385960	40	401
HNRUZQGN	400607515	36	321
JJQJHZPK	400490043	34	188
EBKNMZAA	400224816	33	193
XUQRWDLS	400484189	31	176
VRUIMFSO	400406691	37	315
SSTCXTIL	400610412	36	293
FHIGWAUJ	400270792	36	290
ALVIUXFK	400782990	30	220
IHWMMBHB	400929429	37	184
UABTQQOY	400682596	32	306
TMELEKRS	400976361	36	301
FSMIBMFT	400455023	38	174
QGLCLCQO	400842102	37	205
BOMUYZTX	400984703	35	254
YWYVIDSU	400999373	38	390
PHOCXAEB	400465517	40	204
ENAIDJWX	400141551	36	428
NCHFALDG	400434381	38	442
JFTFZLRN	400373310	30	279
MTGWSGPV	400559056	31	225
HYTDOSDM	400409581	37	264
ORUJZONO	400234375	30	255
YSLEHURQ	400766552	37	163
HOTLDTLE	400871140	35	328
HYAORHFY	400363383	35	341
TWISTSAN	400156279	40	184
UMCBIAHP	400267096	39	273
MDGPXINK	400546677	37	232
NCJWJSMP	400892711	35	364
LRTUKXMJ	400218699	37	238
ISBPYRRH	400636647	32	339
HPEFRSKE	400505097	31	199
RUUBTWKJ	400179578	38	251
RVXKRXVF	400984309	34	280
JBKIRSOE	400594802	30	234
MFMJOGHP	400415598	38	223
MONAAVWC	400944896	34	334
EFEJSQZE	400290406	32	184
MGUUERRD	400223687	35	322
DDQWFFZF	400553204	39	357
YCMMWTPI	400653315	39	420
PKWVIDGN	400576356	37	387
BCIPZXHW	400231509	34	222
FTOPKWPW	400422497	32	363
JLRYXIUI	400336299	32	197
QMLKRWZW	400699570	37	425
UNPXEUIR	400264785	39	360
KOIPZXLZ	400991007	38	177
ZRPCGNTH	400034725	33	300
EIAPREHM	400528263	38	168
DUWRVZJS	400653751	30	321
BWWPPMWM	400518838	40	251
KPZTYFSR	400848283	34	303
XVICIZWR	400017960	35	327
ESJODGFM	400699148	31	134
TOYEAQID	400895633	36	189
XZTUOYNI	400957606	38	206
NBITUFUM	400588412	36	270
FVBMTTMB	400226103	30	170
EHGKHMMN	400772625	33	248
KAHDROTB	400946608	36	262
CKTJQJMA	400694490	30	261
ZMRQNAMP	400931940	30	190
SLIFUKUU	400180620	33	153
HOQXKCQI	400576525	38	344
OVIMSUHJ	400335376	40	163
PHWVNDVQ	400622908	31	223
KTENKORD	400140225	32	147
YIYJLTHP	400892517	30	141
SOQMJFAL	400301545	40	416
ELLCVTSP	400230322	35	233
UAUBXBMY	400694728	36	169
GDCXYJXA	400933512	40	365
GRTZAAVO	400311311	32	338
CRJGWFXW	400473640	40	477
JKPGYBQI	400106510	38	368
NAWFJPYP	400225823	34	400
KCHJRTNZ	400280086	31	157
MMVNLPXJ	400480071	37	368
AKCMMEMX	400799433	40	286
QUTUITYT	400314709	38	230
WNCWSXDU	400458880	37	442
LFIRINJQ	400816998	34	177
JKKABLUX	400404941	32	146
CKUBHLXR	400105737	34	145
DUYSEKTF	400272794	35	326
YGKZHPZX	400174910	39	219
TVOXNMTZ	400875102	33	363
RQUINNOI	400260727	38	436
JVATWKEE	400725842	33	153
QORKZCGL	400315891	30	265
TZHDMZJM	400456023	35	379
PVMHZAMU	400380914	37	179
XERWXJUB	400642466	31	363
KDOCEEFJ	400614962	39	206
OMWRGLVO	400805520	36	175
PZDQHTPR	400698710	30	233
LOPQWYUO	400268042	30	255
UBVMCEKQ	400966148	39	272
IQRRCUZG	400247813	36	171
VZOJFTGY	400076955	38	266
WGCTVHBT	400414029	34	175
INYWPTKJ	400774890	30	130
MFWYVHOU	400878726	40	261
PMXMXIGQ	400456695	38	227
RSRJFUPS	400111058	37	388
LMUZOUXM	400507683	35	287
QCSUEFUC	400708851	36	278
BPGWBRKO	400019120	39	168
HVWNQHVL	400946174	30	205
HSJBMEXF	400645503	36	257
KHKVOAZE	400810020	32	236
DYNBTDSC	400487839	30	237
KPYACWAT	400654091	33	233
VIWNUVDQ	400513019	34	295
CJOSJBUG	400229348	31	178
IDZTRXTE	400414322	34	198
MMQUBYIR	400432469	36	203
RGLUGIKR	400164250	37	284
FHTZAGWI	400413497	39	419
SQKVVVRX	400017976	32	173
YYHSOEDY	400149235	40	443
QJMROIFC	400908014	31	304
EBSVITFJ	400199335	36	207
IKHWAVLR	400892441	35	238
CUOHBYHO	400697077	39	171
ERJAXHZV	400552439	30	229
NIBPPXFB	400896873	34	274
JZTJPRJR	400818525	35	185
KHGCOSMS	400046662	35	167
QMCNBZBG	400606364	32	320
JZBCPYFV	400070889	32	230
ZMNSYWRA	400844669	38	304
UBYJRIUF	400701364	30	317
IXXQWUME	400489263	34	349
BVFQZZCW	400218011	34	358
AJTCIMVX	400675530	33	175
AKBFNCZW	400695062	31	255
APKHXIYY	400383647	39	437
SBCOZNEQ	400061907	33	154
QHCDHMBT	400726547	36	396
XZOAHFGP	400506260	35	187
CYPYKWIJ	400154609	37	230
CPTLBSBG	400791986	37	373
NFQKXVQG	400105057	34	155
WQBLTBYV	400977387	35	379
DZOFHLTX	400026765	33	326
TDIMQNXB	400436424	32	160
EQJOZJPU	400720321	40	299
PPJAVCQP	400852491	33	334
WECWXLGG	400754641	39	193
GKEEZWQD	400203826	39	403
ZJPKHGYW	400213517	38	337
QIXVUBPP	400800126	33	184
OSSKAXVL	400433746	33	355
FWZQGFVJ	400121721	31	167
RWNZZHDD	400538819	33	361
YYDWOJYH	400707356	35	330
XATMIRVL	400932632	33	261
QJMBMDHG	400101281	35	364
HXKCMTHQ	400476037	32	363
HXPBOPOG	400667016	37	286
ECLPQRQU	400774893	30	127
IMGQAUXM	400046827	31	205
DICTXPEK	400618008	32	263
UENZJBLG	400853625	37	405
LOJXJCPA	400931693	40	457
BCIALJTV	400797495	40	198
CEHAIVUL	400768453	35	355
GMMJZCPP	400218218	33	197
CEMRBSLJ	400957196	36	280
KWVBGJER	400709948	39	464
AMKBWIBC	400482490	39	228
XRCLUWAM	400679403	34	252
NAALXQAY	400484479	39	239
SBJROJNU	400960450	31	331
XFOWZAXA	400878730	32	270
VGJHTXZT	400637032	37	161
QBCFWSRF	400681972	40	383
HJZDXUPW	400360591	31	231
MYZOJJNN	400523117	30	328
ZESUVMPI	400971080	39	160
BGDBCDSH	400528445	31	234
XIPZXRWP	400429792	33	132
XBLYHYIM	400186007	34	356
RTDKFKEB	400055134	36	232
JZJKWPZQ	400894682	31	291
PHZQOEZW	400442731	37	366
IVHKICQT	400050969	36	233
MSQUHHAH	400883381	36	392
SJZRWPXK	400730804	37	305
IHWZWIXG	400815477	30	354
OIUOWIQE	400240293	35	379
RFCXPEYH	400814041	31	305
MFSCYVMI	400164010	30	269
UENRHJKM	400198822	34	384
MKNBXWMQ	400684469	31	325
SETZZRVI	400920142	35	358
HKONPAXI	400910453	36	427
KWANVUTM	400663793	37	386
WUGJFBVI	400866369	35	339
RDHOKMVJ	400637924	40	333
GHDDGBSO	400384059	32	260
CPZLTCWI	400211093	37	165
CKUHKGYF	400247311	31	195
WELTDEVE	400706965	35	215
VHQTOYTL	400421564	40	327
TEQOQPDY	400909407	33	228
ORGSBBPF	400240904	31	352
FIGJSWWL	400503023	37	230
QLXGHAEC	400834130	35	251
EOAAWQYQ	400107938	36	406
POKXXKMC	400999633	32	375
HQOLQMZB	400064294	35	319
HYPJZEIQ	400616392	39	323
TSYDPBGO	400607258	30	256
PDUPVVJV	400758435	36	404
OCABIEQX	400800870	39	164
MRRFQXZH	400695903	39	257
UOUDOYYP	400834333	33	319
IASJNBWS	400456910	39	392
NIRCXDFJ	400693263	40	248
VEDHDAQB	400275020	31	308
HISLDROF	400636663	33	189
LFJHLVAO	400631182	37	294
YYMWVFLL	400714569	37	320
XXJNKESR	400919626	32	180
DAFVKVQS	400500582	35	171
YVODDBLZ	400551637	40	357
IJBFMEWY	400800643	38	401
PLIBIGSG	400113920	38	315
TIYDQFGP	400323751	39	357
XFSLTEIF	400584326	32	341
IONCQVYA	400560566	39	222
MZIEYAUF	400628445	32	304
HIIFGRCV	400953881	32	244
TWTVBGGP	400536433	30	255
CJMQPXXR	400602700	36	145
GVUXMGRT	400112567	39	418
MGRBGQXQ	400783647	40	396
YHYGHVZT	400677438	33	154
SPCYJKRD	400805732	36	418
LCQWAKMU	400871206	39	327
XMHZSONB	400724168	40	445
BHQAVEOR	400309169	35	278
HBXFKXKJ	400618968	35	364
PWBFJLHP	400870128	31	211
AQTVWFUV	400218868	39	437
HOXACPFF	400226796	34	181
BBKBEQJI	400350574	31	246
DSZSLYPD	400771901	32	300
LYBYQOWZ	400452766	30	135
ZJPXXBJV	400542026	30	342
MSYBPLOI	400543583	32	129
IHRFDMVQ	400179666	38	224
PBTHLDYC	400675039	36	247
XMGEMXHI	400096289	30	235
QPFIBVHI	400656657	40	219
BWFCQCQF	400355849	32	286
IBTWPVST	400516003	37	269
CFNQMUXF	400419329	35	232
UYPWETMN	400357857	33	335
DECDUXNF	400292659	40	395
TPPRCMGE	400283222	40	446
LTYOJWTR	400755792	34	212
KITNDJMZ	400204746	30	166
PFXYPQMQ	400538899	35	318
VOWWUXEQ	400974077	39	209
AVJQYMFY	400350538	30	169
TKRYLIGQ	400493597	31	196
CTNSSQAJ	400999054	31	358
ORBXNEST	400338540	31	200
RKQWRWLC	400040296	37	301
NEMUORKI	400840615	37	152
DKNPNCLF	400839636	36	179
RJVRZIGL	400519629	33	165
FGNWOYLP	400680437	37	265
HFUOETNA	400217907	32	163
IDTSSRDY	400406845	33	142
TRPDZKPT	400352067	35	260
ODLQRMMH	400213333	34	401
VJNFVWAU	400238752	37	211
JIETOFXI	400985731	37	224
GVYIZSVS	400334433	39	189
YABJQXUV	400834983	40	348
TWGGDBKY	400615200	40	210
YGQXRLWA	400313395	36	147
YFSOPEDQ	400114323	32	194
BVDKPZPJ	400463274	37	234
PQMMRUID	400180489	37	281
WIEJHHHF	400323824	33	154
YXHCTTQM	400747840	37	150
IRFEZXQS	400417794	34	169
KQLDKGIC	400046681	40	197
TZAQQWCG	400275644	37	345
NRCJJZBR	400868516	30	129
DGUHNGMA	400296087	32	323
ARLOOMMM	400108845	31	336
BIDVNDCK	400368654	34	176
HTBEQJUI	400909540	30	331
PVVXDZNL	400841264	40	352
SBXROHWN	400519854	30	165
MBRKTWIS	400936570	39	337
RCTZEGOV	400674085	31	202
OMQEHUTN	400448445	33	321
KHUWVVIO	400025847	33	356
CEZPURVA	400439728	38	334
SUDDMUTI	400198906	39	275
TDMXHWEW	400734279	38	440
ALCKDKES	400939042	38	421
DWAABZNV	400845275	30	124
XNFEEMCE	400063007	35	165
NNYQSACN	400390107	33	360
ASPXGINV	400472213	35	169
TSUARZOK	400522442	39	413
SODWPNDE	400662540	35	230
SVRWVCFR	400549897	36	247
AKILYGEH	400054574	30	188
OBSPGVAP	400786523	35	167
HPTXYMAJ	400067632	31	185
UKPEIVOW	400434571	35	187
PTMKORDV	400360066	33	347
KBFZVRTI	400183743	38	324
ZTNCZFLC	400612775	32	135
HWBBXYXS	400005660	31	156
PRPQCHQJ	400638689	32	344
KQANOZAZ	400876559	32	320
SLAERSLC	400438111	30	145
SNQTFMIL	400993937	37	349
IEWLRBCG	400385885	33	350
IXCCVKFB	400081908	40	443
YXOMTIFO	400670041	33	373
DNZBEBKW	400101965	32	325
POQGQGOS	400277630	39	221
NFDQIQKS	400884294	33	133
GVMXZEXQ	400103568	30	335
DWIUTBWV	400151282	30	347
ECTWLVKB	400420710	34	291
JZHMQYUG	400197638	31	215
TTOERBOY	400667752	31	321
OVFNHTDB	400540101	36	426
CFSNROEJ	400402940	39	249
NRXTJBCQ	400368208	39	448
BXNTADUK	400240704	36	263
IHBNIRHU	400990103	31	294
NCNGJZJJ	400520188	33	283
QHWEORLT	400846362	32	202
IGDGJZJX	400736511	39	269
ZQSWPCIT	400366874	30	131
MQBWEWFD	400288916	35	363
CJWLSOVU	400875081	35	401
JVVARVNI	400075784	31	174
GGDDTHUB	400984954	32	260
VAQLBMYV	400993181	31	325
KTLDLYGX	400004827	36	179
ANIWPJXD	400256761	39	313
LTJZJGVF	400871626	39	314
KVJOXCBT	400718494	36	359
DBCIPKBT	400661384	39	320
QZIKPXYY	400845012	36	195
NUQBKPTP	400146863	35	142
HDHYFARO	400640736	32	221
HXMDSDVR	400886709	32	352
CBRUTFDJ	400087708	36	374
GXWXWFZR	400925312	30	132
NWAGCWAB	400625855	36	387
GRMFXDIH	400112785	34	162
MAMCHMZP	400749749	39	177
LXXXJJGL	400288722	31	175
OADWYLEG	400405519	40	397
SVNJKDRQ	400235905	33	271
FBVDCKQS	400059308	38	399
ZSOUKAZT	400701868	38	445
IGSFMHMY	400189615	36	183
YRBIUGVE	400285701	38	294
BOQJZECB	400170567	35	172
BMDBPBXM	400778657	34	291
TWLBINEU	400600047	35	191
KGEVFIRT	400007459	30	266
JCNZGTUJ	400823062	39	296
NZMNZZTD	400373523	31	330
HWFSBSTW	400848035	38	317
DGINGRRU	400584837	39	187
LLCSJGRR	400577026	40	289
ANMCUFSG	400737604	34	208
JRZXOEHH	400164313	33	165
EUIEVNMR	400723980	40	273
HIKKTQOM	400123084	31	247
BKXFWDOM	400774163	37	330
DTFRWHKG	400031249	38	428
TDJFFOWN	400920485	40	262
KCFBUHQR	400707475	40	379
NETSTXAY	400053717	32	247
INTZZYXY	400201890	39	271
IBYEFWFY	400216806	40	267
OBKRDUDS	400304658	31	200
ETWHKNOQ	400334416	37	386
EUBGGMBB	400122045	37	370
JMTOLCLJ	400628320	40	432
WFXOXWVQ	400373417	37	251
WCLNOHPJ	400164109	31	237
UHSDKJXP	400456415	37	208
BNXPRQMJ	400226138	37	250
DBKGSUZU	400413043	32	221
MKGIDJEF	400144735	32	323
DRKYBHDG	400147963	37	299
RTZTTWHT	400254524	33	338
HIZSXJBW	400590551	30	345
YHUJTBIU	400494391	36	232
GHQAPAKV	400527707	33	204
ZMMKFGYM	400470511	31	337
DWHRDMMB	400840999	37	290
TPMYARMR	400164083	37	229
BTYFLEVR	400973166	35	321
NADYPWJD	400898212	30	288
VSFZASUI	400498821	34	155
QPITGEAI	400936639	39	354
FJGPMJBN	400747023	35	317
MQEVXBUF	400479369	32	191
FBKZHYED	400873105	39	388
HMPBZGWH	400483583	32	268
VLXGXXOL	400813632	38	194
CWSWNSTF	400553650	31	352
EPEGDFBB	400344606	31	300
KWTWUEVJ	400444197	36	375
SUCIBTPZ	400349324	34	290
TXJQPZPW	400474661	36	343
KYLGISCG	400662285	40	476
NOMFBLTF	400019891	33	291
IULAJPLB	400271880	36	349
CEFMKNEV	400914189	33	371
OMRZHLSD	400292519	30	134
WSFCEDOY	400759060	38	211
PJUFNHRD	400837084	33	341
GIYNRYVS	400099610	33	205
RXEEFGDA	400969915	31	234
ZZITDJKK	400308945	34	299
TSLGCSAU	400734871	38	191
RZQMFPXV	400538358	31	346
JVYYKMSF	400135540	34	279
IDMHUHVF	400903481	36	400
RGGAPAOB	400249158	38	244
JZFQQXGT	400600684	40	387
YANGOCKL	400672494	39	424
KNTTBYEW	400473985	39	230
PYSJXHZN	400766821	33	384
JSGYCUMS	400717587	32	288
GPOJUNVC	400820404	34	164
UHNHJURM	400903379	30	261
DQMGZKHG	400467383	38	397
ZIPMVLCR	400978138	40	420
FBXKGBCF	400761722	35	269
OTZIEFQI	400987711	31	247
PZIBOWIV	400917475	34	243
AUFCYXLI	400794430	38	442
UCKUHYCS	400815086	31	218
WSVNYGAG	400775749	32	136
MTITUCJR	400255333	36	287
ZSCHYIYG	400942809	39	201
BAIUCJEQ	400570898	32	294
RMFMUBZH	400542075	31	145
IKHJMQDJ	400140491	37	226
EFWATXWT	400691274	35	267
SIQIJXGF	400079840	36	251
ZZFIHPSH	400157436	30	308
ILXHJBTF	400355706	34	245
KZJUCYGG	400944456	35	376
AKMNWIAG	400346402	31	272
HYTCBVBI	400539377	36	250
DIERXDDP	400935550	38	288
VOKNEJMO	400335415	33	388
ZPGNILVJ	400060147	37	268
KPZEIAOP	400423405	32	340
DIOSKAFO	400399763	33	150
TXUSOZXD	400338235	33	138
TDNTWBJQ	400198931	35	220
AEOVISHX	400773026	32	256
POCCVHQX	400254537	33	384
RKBCEEPC	400406385	31	148
SSMBUFTK	400314278	39	310
VDNNGBAB	400591584	30	349
ELPUCJXE	400752297	37	377
QEHEOLDZ	400693470	30	125
IKLLGJKX	400737965	38	348
KZEZZAXI	400892538	31	248
YQFSLUZA	400524110	31	336
WZNKNRET	400434043	37	275
WDFZCNZR	400843483	33	195
SXVGJEUG	400911221	33	304
XYENMKPH	400577668	38	379
SZRJAILW	400437528	38	421
AFKUSPMT	400256935	39	411
YJDRUOVD	400619308	34	353
LTNXZPUD	400205059	38	391
KRBKIMNP	400996455	37	210
AYAPJIWM	400388511	33	330
COFOASVY	400653795	34	351
HYEIYPDS	400334398	33	233
JUOMWJQB	400122428	33	255
GYYYJLZK	400782734	39	282
PVQJFGDS	400090514	35	189
SFRDWLPO	400582677	34	144
AKZSJJCR	400256419	32	290
DIZPUMXH	400084269	38	220
OXMAPFZD	400524966	35	147
FIQQGNGL	400312142	32	177
ANMBDEQO	400270296	30	194
JSZDLOXN	400559959	40	281
UTPSWCEL	400281928	33	356
XQJCPUCK	400414329	30	160
JOJXJZQF	400310695	33	314
HYYKUQHF	400853705	40	212
ZJVERPMZ	400100548	39	228
YNFKVJIC	400207599	33	377
KICCEXKQ	400084153	39	442
VPEYGUQJ	400459065	39	258
BYNEOOOT	400295553	40	177
PYOKYONC	400053093	35	358
TWQSKSMA	400103861	30	171
JOKLGZGQ	400098872	39	176
OINJFEYQ	400938465	40	270
HDJGBLJH	400344517	38	380
QZXIKKBQ	400853509	37	385
HUUFPLXF	400436227	34	197
VBVHJPGI	400687118	32	280
HSPHHBAA	400383665	36	202
BCQQOQSX	400145156	36	155
RWJJCAPB	400967375	33	207
IVGCJCFX	400740551	40	463
HSYIDJIN	400474447	40	215
GSNVDVID	400470010	31	227
MPSSCQCQ	400275706	39	374
WZMMRHLP	400896983	31	244
UCAOCAXN	400309406	39	373
NPTIPUXD	400042091	30	163
YJXEQQVX	400603079	30	181
YDFTTJPL	400556167	37	248
GRRXRZJR	400323447	35	168
FVLKDLWO	400073690	36	289
PMHOFSRT	400790646	34	371
IDKTGLNJ	400536311	30	243
JDYNEPZA	400852234	38	226
WIKBQNXK	400720970	30	346
ZUWFOYNG	400728231	33	322
YIDYFKLT	400868841	38	208
TNDQZSDE	400168809	32	284
TDNMEGUW	400387757	32	344
WYKNZQOQ	400319578	34	139
ILBCBYQY	400359732	30	184
TWHWASMP	400315914	35	329
YODJQJFV	400931214	37	246
SEWLOVAH	400577731	35	330
SPRQHHNC	400038166	40	464
MYWYTLIU	400055683	34	212
FCTJFGGQ	400009014	37	238
OPZDWAVZ	400402088	40	175
GKKANIYZ	400650546	40	217
IQGUMVGX	400564088	38	410
JSYTASVU	400503309	38	295
KQAOJLYC	400377540	35	313
WTMYVPWK	400983133	35	265
FXCZZLPS	400152153	33	325
FSURWHEZ	400993532	31	315
EWOWXAPX	400139078	40	243
DOQHSJEW	400227310	35	309
WFBFGDHU	400108749	38	220
ODEZZJFS	400554016	36	175
UIILBUBC	400111635	32	238
ONGOHIQD	400036889	32	349
FPAJBGAW	400164191	38	206
CYMMLLVD	400815105	40	188
GMHFTREV	400580159	38	449
ESBABRHV	400942401	37	371
HQMMUZLB	400811694	37	166
DWYPOHLF	400890793	39	194
VTZTBGDY	400107906	30	342
GYZUQXBT	400695800	32	371
KMXHGEJP	400832573	32	136
BFQVGJCO	400542629	38	331
YVNIZGZU	400955138	34	194
EBBDIRHT	400104992	33	307
UGMNPRWP	400002733	40	358
KIONEIHT	400316049	38	297
IIDVOJCU	400565696	37	168
DMWOUYQV	400738473	38	252
ADMONNZV	400281735	32	283
OQJDLGZR	400063876	33	167
JQDYAETZ	400624795	35	174
AVPOMCOU	400269590	37	195
GTYYJZXH	400240178	35	290
GOTCSFKF	400491230	37	256
RQPWFDXT	400504123	36	190
ZENPPAGB	400122778	35	406
XVRAZYSL	400970261	40	314
OZQJIHSR	400961536	32	226
QDNJNSCF	400617494	39	293
RHHJPEUQ	400894523	37	151
MJLVCGPW	400977435	37	308
NZVHBHZH	400197884	34	261
THDSDAAI	400951988	37	222
SRHNUTKA	400113338	36	281
MTFMKQLN	400695200	39	397
JSIELJIQ	400927615	31	297
XWCSRSDH	400242284	37	256
PURQRNCF	400888784	33	158
OOSNWMXL	400082390	32	218
BSOEIWDJ	400301215	40	188
FHJGWNCH	400446414	30	351
SKPPEQTF	400455267	30	326
IMMHUBKN	400640113	30	223
OHDSLKXK	400925454	39	343
ZCACIGPG	400916346	31	288
COVPBEEN	400153420	39	287
DXLRAXAJ	400520097	39	355
RCDIVRZY	400563127	38	206
JOADVMBR	400734865	34	347
WKENHMYU	400869507	37	228
VSINCDFV	400371310	39	230
XYVFLWOE	400416466	31	133
XSDUNGWA	400275540	34	201
UTTYXVXM	400266683	36	252
DDFKYGZV	400758355	36	148
QCUZLRIR	400682213	33	159
TXSGBDFX	400950626	35	407
WZWONLWN	400357309	38	277
PWRSZWTT	400820935	38	198
XJWHHHBF	400244689	33	330
XWBLDJKQ	400499930	39	294
NGFJAQFK	400355898	39	312
GDFYJBBF	400280138	35	216
OQBLRYYD	400692930	35	379
DLVIJKKH	400057539	31	203
NRWVXWHG	400325164	38	367
ZONECUZG	400251315	34	218
AOVSTCID	400444355	30	212
KJISUOHT	400815209	37	291
SREZICGC	400673243	36	430
VDBAHOFY	400984515	39	405
FKKJTSSF	400641832	37	221
WAPYTIIX	400661081	39	465
XVUDVFQL	400860779	34	272
PNFKSKKB	400510706	37	218
DQISUJRB	400761901	31	285
MOWBSNZL	400645181	37	294
HKBBBWHG	400936189	32	329
KJARKLQY	400996963	31	192
SXRRYQTZ	400996782	30	141
EIYAWPRK	400368870	40	301
KREGUBYU	400780914	37	193
WTAFAKJY	400501645	36	275
AOKEZCAO	400650656	40	398
PPFQHLPJ	400097997	37	261
VVNOKDOD	400899124	39	278
OFYJICXG	400568731	38	162
KOWTZDYN	400711931	38	361
WTKKSINR	400137339	36	398
BSBOTEVA	400040868	36	278
JSUOUJVO	400434724	37	288
FUXEFBNF	400296784	30	313
